,item,rate,num_product,num_sold,price
0,【迷霧天堂】主機+煙彈+皮套+果汁Vaporesso RENOVA ZERO POD小煙油小菸油 【A151】,53965,571,6015,$899
1,針油瓶5、10、15、20、30ml、50、100cc，酸鹼醒油瓶針嘴瓶尖嘴瓶尖頭PE瓶煙油果汁HP噴墨印表機墨水填充筆,7370,460,5856,$1 - $10
2,(超商限1罐)康健有機 義大利歐芙O'Fruit有機蘋果汁 1000ml【A25103】,30968,1259,4695,$125
3,現貨！半年保固｜隨身果汁機 榨汁機 隨身果汁杯 果汁機 調理機 附杯刷 USB充電 500ml｜HNK891,42294,343,3263,$699
4,【買五送一】特調 10ml精油 果汁 自調 煙油 電子主機配件 大煙 小煙 煙油 無丁鹽,5368,516,2923,$50
5,🌺針油瓶🌺5ml10ml15ml~120長針管PE注油瓶黑色，尖嘴瓶，筆桿型量杯挖棒印表機墨水菸油瓶漏斗滴管果汁蒸氣,1035,1507,2548,$2 - $15
6,【迷霧天堂】含果汁Joyetech BLIZZARD冰雪暴小煙主機VAPE電 子菸電 子煙小煙油小菸油丁鹽油【A108】,53965,571,2165,"$1,215"
7,2017年馬力升級~全配版~新潮流食品調理機 TSL-122  果汁機-冰沙機 (冰沙~豆漿~精力湯) 免運費,6444,22,1642,$750
8,KINYO 迷你隨行杯果汁機 電動榨汁機+環保杯 二合一 方便快速 攜帶外出 蔬果汁調理機 果汁杯 ARZ【B047】,233685,1047,1587,$549 - $649
9,KINYO 多功能食物調理機 自動切割食物 嬰兒食品調理 切菜機 絞肉器 碎冰機 果汁機 攪拌機 ARZ【A095】,233685,1047,1512,$899
10,【每日五蔬果！營養帶著走】隨身果汁機 隨行果汁機 電動榨汁機 調理機 果汁機 榨汁機 料理機 果汁杯,64208,753,1504,$599
11,2020新款六刀磨細緻家庭迷你榨汁機便攜式多功能USB充電水果榨汁杯小型電動果汁杯孩童婦嬰更適合,20004,4530,1492,$338
12,KINYO 多功能食物調理機 自動切割食物 嬰兒食品調理 切菜機 絞肉器 碎冰機 果汁機 攪拌機 攪拌器 【A095】,4245,400,1388,$899
13,KINYO 迷你隨行杯果汁機 電動榨汁機+環保杯 二合一 方便快速 攜帶外出 蔬果汁調理機 果汁杯 果汁機【B047】,4252,403,1359,$549 - $649
14,【勳風】全能級冰沙果汁機生機調理機(HF-3675)台灣製造,33212,657,1329,"$3,280 - $3,305"
15,随身果汁机情侶套杯英國皇太太迷你榨汁機家用水果小型便攜式充電榨汁杯電動炸果汁杯,234,131,1257,$598
16,母親節禮物 現貨 小米有品 17PIN 星果杯 400ml 隨行杯 果汁機 榨汁機 攪拌杯 果汁杯 便攜榨汁 環保杯,44991,1196,1161,$789
17,【蒸氣迷霧】含果汁JustFog Minifit KIT微風電子式主機vape非 電 子菸煙小煙油小菸油丁鹽【A090】,4683,504,1160,"$1,050"
18,【現貨-免運費！台灣寄出】富士電通 多功能隨行杯冰沙調理機 FT-JEM5725R 果汁機研磨攪拌器【HTK075】,3397,534,1076,"$1,490"
19,諾麗果汁酵素---一次買2瓶-請勿下4瓶-調整體質、調節生理機能的優良補給品-特價期間每瓶只要250元,923,15,1071,$500
20,【台灣三洋原裝正品！隨行果汁機】隨鮮杯 果汁機 榨汁機 碎冰 冰沙 不含雙酚A 電動果汁杯 鮮菓炫冰杯 玻璃隨身瓶 隨身,143657,697,1024,$890
21,【現貨-免運費！台灣寄出】富士電通 多功能隨行杯冰沙調理機 FT-JEM5725R 果汁機研磨攪拌器【HTK075】,26994,599,1005,"$1,490"
22,【台灣現貨】防疫 6葉 USB充電式 隨身果汁杯 維他命USB果汁機 隨行果汁機 隨行果汁機 行動果汁機 榨汁機果汁杯,52088,339,847,$279
23,【KINYO】時尚簡約多功能果汁機/調理機(JR-20)刀片#301不鏽鋼,33225,657,838,$680
24,【打果汁好簡單】超可愛 充電式隨身果汁杯 果汁機 攪汁機 隨身冰沙機 榨汁機 AE0001,16893,1971,774,$499
25,意大利進口LIQUA果汁 【正品30ml清新果香口味】 打火機補充液,4307,42,689,"$360 - $1,780"
26,一機多用充電式電動果汁機 攪拌機 (可超取)【320ml適中飲用容量】市價899↘超值價369元！ 3色可選！※9,17899,1143,656,$369
27,【蒸氣迷霧】超划算主機+煙彈+皮套+果汁Vaporesso RENOVA ZERO POD小煙電子小菸 【A151】,4683,504,652,$899
28,【買五送一】特調 10ml精油 果汁 自條 煙油 電子主機配件 大煙 小煙,2140,495,625,$50
29,送縫隙刷三件組❤可充電USB隨身果汁機 隨行果汁杯 VITAMER 維他命榨汁杯 露營 行動榨汁機 隨行杯,2886,15,553,$360 - $795
30,Voelkel 維可有機蘋果汁 6瓶以上免運.18瓶3060元加贈28元瀉鹽3包 效期新,3487,262,487,$190
31,【送魔布3條】TSL新潮流健康食品調理機~果汁機~豆漿~研磨~輕巧好收納~現貨,5489,269,452,$598
32,Z&G / bink 冰殻小煙主機 果汁,123,1,451,$300 - $880
33,老闆頭痛區~PHILIPS 飛利浦活氧果汁機 HR2100/HR-2100,6029,357,445,$699
34,新款熱銷 破壁機 榨汁機 小型 榨汁杯 便攜式USB充電 榨果汁機 水果機 調理機,70,82,432,$399
35,【迷霧天堂 】含果汁Geekvape  Flint Kit火石電子主機套裝非 電 子菸煙小煙油小菸油丁鹽鹽油【A115】,53951,571,399,$882
36,全佳豪派樂5合1果菜料理刨冰機 榨汁機-共底杯(含製冰碗3+保鮮蓋3)-刀削冰淇淋旋風刨蘿蔔絲雕花榨果汁機剉冰沙機冰風暴,1467,1110,391,$529
37,【台灣現貨】玻璃款 便攜式迷你榨汁機 電動榨汁杯 6葉USB充電果汁機 電動榨汁杯學生隨行杯果汁機 隨身攜帶,52088,339,381,$459 - $599
38,<搞啥飛機>5個 2公升HDPE塑膠桶分裝瓶不透光白色全新料 酒精/消毒水/次氯酸水可用 果汁桶農藥桶汽油桶煤油桶 含稅,21125,2790,376,$175
39,[台灣現貨] 0丁美國香精果汁 30ML 0MG 15種口味 煙量大 適合所有注油式小煙主機 石中劍 咖哩棒 ZERO,779,23,364,$180
40,【迷霧天堂】大全配主機+果汁+煙彈Uwell Amulet Pod手錶電 子菸煙小煙油小菸丁鹽鹽油【A149】,53958,571,345,$888
41,德國維可 Voelkel 有機蘋果汁 12瓶加送瀉鹽x6包 Demeter 1000ML/,14934,1452,340,"$2,040"
42,<搞啥飛機>1公升 HDPE半透明透光塑膠桶 全新料生產 遙控燃油分裝瓶 果汁桶蜂蜜桶農藥桶 汽油桶煤油桶 含稅價,21171,2790,326,$20
43,大耐用馬達可提式隨行杯玻璃杯果汁機連鎖保固尚朋堂SJ-0600運動壺鎖扣大容量450ML勝歌林國際牌飛利浦勳風大同冰沙機,53287,788,307,$749
44,Panasonic 國際牌果汁機MX-V188的杯蓋,12098,880,275,$60
45,新潮流食品調理機-果汁機 TSL-122 (輕巧版 主機+果汁杯) (冰沙~豆漿~精力湯),6444,22,274,$590
46,【迷霧天堂】Modefined Lyra 200w溫控主機含霧化器+電池套裝送果汁 vape 【A088】,53965,571,257,"$2,980"
47,LC電器 國際牌果汁機 上下連軸、杯蓋、碳刷、開關、刀刃、果汁杯、墊圈、喇叭刀座 MX-185V.MX-V188,5975,171,252,$110
48,小煙08：熱門推薦 AURORA PLAY 小煙主機專用皮套 Zero二代 Vaporesso 不含果汁  霧化,4163,15,242,$50 - $60
49,Panasonic 國際牌果汁機MX-V188的碳刷,12115,881,221,$35
50,【迷霧天堂】現貨送果汁JustFog Minifit KIT微風 小巧口感主機　停不下來的好滋味 含果汁套裝【A090】,53965,571,202,"$1,050"
51,2018 外銷升級版第二代迷你電動榨汁杯(手機充電寶功能+照明)源頭廠家 多功能榨汁果汁杯 迷你充電研磨機,19951,4522,198,$959
52,【國際牌 PANASONIC 台灣松下】果汁機玻璃杯◎請參考內容資料◎MX-V188/MX-185V/MX-X47,4146,820,196,$370
53,(彰農米糧)有機系列~豆漿機專用  有機燕麥薏蓮子 500g 多穀物米漿 調理機 電鍋+果汁機,7815,52,192,$120
54,【蒸氣迷霧】大煙Modefined Lyra 200w溫控主機含霧化器+25R電池套裝送果汁 電 子煙 菸【A088】,4683,504,186,"$2,980"
55,【威利家電】德律風根 六件組食物調理機 / 料理棒 / 調理棒 / 果汁機 LT-HB1702DC,5260,327,186,$930
56,PHILIPS 飛利浦活氧果汁機~HR2101/HR-2101冰沙機-調理機-濾網型,14375,615,186,$830
57,【愛蒸氣】送果汁30ML+貼紙 正版克萊鵬堡壘MINI 80W大煙 霧化器套裝vape (非電子主機煙非菸,9462,142,173,"$1,790"
58,【買五送一】特調 10ml精油 果汁 自條 煙油 電子主機配件 大煙 小煙,2045,623,163,$50
59,【可加購替杯&贈清潔刷】美國 OSTER-Ball Mason Jar隨鮮瓶果汁機 BLSTMM (四色可選),50855,1201,163,"$1,309"
60,~玩美主義~MA-6208升級款.鍋寶隨身杯果汁機研磨機(SJ-220-D)雙杯設計.前100名贈玫瑰刀.超取限2台,3073,258,160,"$1,199"
61,【迷霧天堂】含果汁套裝Joyetech Exceed Grip Starter Kit小型主機套裝 小煙【A117】,53954,571,159,"$1,332"
62,☆樂樂購☆鐵馬星空☆【Z03-061】馬卡龍充電式迷你隨身果汁機 USB 果汁機 輕便果汁機杯 電動榨汁機 隨行杯,15551,1912,155,$249
63,億海Yihi Ipv V3 Mini kit 含30ML果汁小煙主機小菸主機電 子菸電 子煙油小菸油丁鹽【A133】,1752,488,153,"$1,200"
64,【買五送一】特調 10ml精油 果汁 自調 煙油 電子主機配件 大煙 小煙,1140,1574,146,$50
65,滿千免運【KKBOY】 ZERO 極光 二代 主機 不含果汁,442,9,145,$140 - $550
66,|就| 含果汁+皮套 Vaporesso RENOVA ZERO Pod 陶瓷芯 小煙主機 保護蓋,4928,168,144,$650 - $880
67,【coni shop】BINGO迷你隨身電動果汁機 現貨 當天出貨 榨汁杯 隨身杯 可攜式果汁機 USB充電 邊走邊打,13906,410,142,$399
68,●主機+果汁+煙彈●Uwell Amulet Pod手錶主機Vape非電 子菸電 子煙小煙油小菸丁鹽【A149】,4684,504,141,$888
69,中收納包工具包，EVA硬盒主機煙油果汁A1雙絞發熱絲陶瓷夾尖嘴鉗斜口鉗鑷子夾子台灣製造鋼剪刀彎剪手牌510底座飛鏢包鏢盒,7370,460,140,$23 - $189
70,【迷霧天堂】授權經銷有保固●含果汁Yihi Ipv V3 Mini kit小煙主機大煙主機(非 電 子菸煙【【A133】,53954,571,139,"$1,950"
71,【蒸氣迷霧】限量百套附果汁Uwell Amulet Pod手錶主機Vape Watch小煙(非電 子菸煙【A129】,4680,504,138,$780
72,便攜式迷你電動榨汁杯6刀 USB充電 多功能家用小型水果榨汁機 果汁機果汁杯 戶外隨行杯【ZA0405】《約翰家庭百貨,102715,1167,136,$369
73,【迷霧天堂】現貨VOOPOO PANDA熊貓 迷你主機含果汁套裝 新手套裝 外出套裝【A100】,53867,577,135,"$1,380"
74,新潮流食品調理機TSL 122 果汁杯 單購下標區  果汁機-冰沙機 (冰沙~豆漿~精力湯),6444,22,135,$220
75,TECO 東元 多功能 研磨 隨行杯 果汁機 XYFXF9310,3793,237,131,"$1,250"
76,Panasonic 果汁機 MX-V188 的果汁杯,12086,881,122,"$300 - $1,300"
77,@貨比三家不吃虧@ 美國 shake n take  調理機 隨行杯果汁機 不銹鋼刀 隨身杯 一機兩杯 贈送隨行杯 OSTER可參考 父親節 中秋節,7838,4026,119,$699
78,|就| 美國 金獎機車 幸運13 CAFE RACER Lucky 13 摩托車油 機車油 幸運痞子 60ml 大煙果汁,4917,169,110,$650
79,【5組免運】USB充電式 隨身果汁杯 維他命USB果汁機 隨行果汁機 隨行果汁機 行動果汁機 榨汁機果汁杯,36803,661,111,$269
80,DO嘟嘟DO 附發票【達新牌】1公升電動榨汁機 TJ-5660 有防塵蓋+榨汁盤/柳丁機/果汁機,14383,615,111,$330
81,[台灣現貨]台灣原廠小太陽冰沙機767系列零件組 小太陽零件 冰沙機零件 果汁機 豆漿機,5438,2229,107,"$250 - $1,090"
82,2019全新機種~新潮流健康食品調理機(TSL-122A)簡配~果汁機~冰沙機 (冰沙~豆漿~精力湯)~台灣製造~免運,996,41,100,$600
83,【國際牌 PANASONIC 台灣松下】果汁機玻璃杯◎所有型號都有 請參考內容資料◎MX-X107/MX-V210GN,4146,820,100,$370
84,【大王家電館】【現貨+贈不鏽鋼吸管組】飛利浦 HR2173 / HR-2173 PHILIPS 超活氧果汁機,7896,641,98,"$2,000"
85,台灣現貨 ► USB隨身果汁杯   VITAMER 維他命 果汁杯 果汁機 隨行果汁機  榨汁機 果汁杯,8442,51,97,$675 - $699
86,【小煙館】現貨 大煙小煙可切換 正品 SPINNER PLUS 贈1個果汁補充油隨機 非電 子煙 電 子菸 電子霧化器,16509,279,97,"$1,899"
87,送研磨杯x2+一年保固+24H出貨【日本富士電通多功能研磨果汁機】研磨機 調理機 豆漿機 冰沙機 攪拌機 【AB170】,11029,372,89,$759
88,意大利進口LIQUA果汁 【正品30ml混合味】打火機補充液,4313,42,90,"$300 - $2,150"
89,【24H出貨】鍋寶 碎冰 不鏽鋼刀刃果汁機 超大容量1500cc 可打冰沙 附研磨杯(JF-1582-D),7853,594,88,$799
90,【三峽好吉市】鳳梨切片器 水果刀 廚房刀具 菜刀 剁刀 果汁機 蔬果機 榨汁機 流理臺,3406,3007,88,$139
91,｜NONI有機認證｜100%天然諾麗果汁/無任何添加物【超濃縮諾麗酵素液｜3瓶入$1300免運】經一年以上發酵原液,2774,143,87,"$488 - $1,300"
92,Panasonic 國際牌1公升(1000c.c)果汁機 MX-EX1001有實體店面~,1844,135,87,$833
93,【三峽好吉市】削蘋果器 水果刀 刨刀 水果叉 廚房收納 果汁機 迷你烤箱 烤麵包機 榨汁機 西瓜刀 削皮器,3410,3049,86,$159
94,台灣24H現貨 110V專用 2L沙冰機商用奶茶店 打冰沙機刨冰碎冰機 家用破壁機料理榨果汁機 台灣保固免運直送,1335,127,81,"$2,290"
95,SUPER MUM全營養專業型調理機/果汁機 BTC-A3白色,6039,914,79,"$5,800"
96,*贈木寡糖一瓶送完為止*普羅優菌 (優格菌) 美白窈窕養生自製優格的神奇魔力 (優格機 鬆餅機 ipad 果汁機）,4478,346,79,$378
97,勳風好幫手料理機 HF-C558 果菜食物調理機/果汁機/食物攪拌機/研磨機/冰沙機 攪拌機絞肉菜磨粉磨豆機,1468,1110,78,"$1,980"
98,【小煙館】現貨 大煙套裝 仿偽可驗證正品 TOPBOX 75W 贈1個果汁補充油隨機 非電 子煙 電 子菸 電子霧化器,16543,279,76,"$2,200"
99,【精工】smok tfv8 baby 霧化蕊 成品芯 大煙霧 蒸氣 霧化心 蒸氣果汁 蒸氣機 特斯拉 老虎桿通用,2131,494,75,$270
100,【牛奶蒸氣】含果汁●Suorin AIR 攜帶神器 防漏油8MM超薄機身非 電 子菸煙小煙油小菸油丁鹽鹽油【A017】,1722,483,73,"$1,180"
101,橡樹街3號  統一生機  RWK有機蘋果汁 946ml/瓶【A01096】  (不適宜超取),30944,1264,73,$200
102,新潮流食品調理機-果汁機-冰沙機 (冰沙~豆漿~精力湯) 免運費,6437,22,73,$750
103,來速蒸氣☞滿千免運 美國 金獎機車 幸運13 CAFE RACER Lucky 13 幸運痞子 60ml 大煙果汁 美油,282,118,72,$550
104,果汁機零件 上連軸 摩擦片,24048,1018,72,$60
105,@拚評價最便宜@迷你攪拌器手持打蛋器電動攪拌器咖啡不鏽鋼電動混合機料理攪拌機打奶油打奶泡器飲料果汁混和沙拉醬調酒攪拌棒,11485,370,71,$55
106,<搞啥飛機>2公升HDPE塑膠桶 全新料生產 酒精/消毒水可用 果汁桶 蜂蜜桶 農藥桶 汽油桶 煤油桶 含稅價,21125,2790,70,$30
107,清涼消暑全佳豪 派樂5合1 果菜料理刨冰機*1(含製冰碗*3+冰蓋*3) 刨冰+刨絲+刨片+刻花+榨果汁 剉冰 水果冰磚,870,832,67,$500
108,DO嘟嘟DO全家福果汁機零件MX-901A/MX-816A/MX-818A/MX-817A不鏽鋼刀組/墊圈/外仁/玻璃杯,14383,615,65,$40 - $400
109,[網路GO]美國OSTER-Ball Mason Jar隨鮮瓶果汁機BLSTMM,4024,2453,64,"$1,600"
110,飛利浦超活氧迷你果汁機配件(刀座/杯子/墊圈/蓋子)適用機型 HR2872/HR2874,927,149,63,$100 - $350
111,【蒸氣商行】送果汁Modefined Lyra 200w溫控主機霧化器VAPE大煙大菸油非電 子菸 電 子煙【A088】,1345,481,62,"$2,980"
112,║NONI有機認證║100%天然諾麗果汁酵素液☆超濃縮純汁 【3瓶入$1000 可超商取貨※限購1組】不含農藥 重金屬,8382,173,62,"$399 - $1,000"
113,現貨 陶瓷芯有螢幕 正品 特斯拉 TPOD 主機新手套裝 可重複自行加油電子果汁丁鹽油 非電 子煙 電 子菸 電子霧化器,2781,78,61,"$1,300"
114,RELX悅刻螢光版單主機 圖片有口味介紹 原裝濃縮果汁 下單前請露露詢問是否現貨！,1702,262,60,$530
115,【國際牌 PANASONIC】果汁機鋼刀、刀片、刮刀◎請參考內容資料◎MX-V188/MX-185V/MX-X47,4146,820,60,$100
116,【鍋寶】多功能蔬果食物料理機/果汁機/研磨機(HA-3088-D)切、刨、磨、攪,33222,657,57,"$1,250 - $1,275"
117,5合1果菜料理刨冰機 榨汁機-全佳豪/派樂共用底杯(含製冰碗3+保鮮蓋3)-刀削冰淇淋旋風刨絲雕花榨果汁剉冰沙機冰風暴,1072,906,56,$499
118,~玩美主義~大家源不鏽鋼碎冰果汁機 TCY-6735超取免運限1台.,3070,253,56,"$1,190"
119,KINYO 多功能食物調理機 料理機 果汁機 榨汁機 切碎 剁碎 研磨 多合一,130021,1000,55,$899
120,賈浪卡 全新 德國 bosch MUM57B22 攪拌機 果汁機 絞碎機 羅伯特博世 攪拌器 打蛋機 揉麵機 3.91L,5875,914,55,"$16,000"
121,電動榨汁機 USB充電式隨身果汁杯 6葉刀頭移動榨汁機 行動鮮汁機 隨行果汁機【現貨快出】,112,281,54,$289
122,原廠保固ＩＦａｃｅ 電動果汁杯 隨行杯 果汁機  家電  生機調理 隨行果汁機 高蛋白└┬┐429號,42083,1292,52,$590
123,【winshop】B2193 魔法纖果瓶-塑膠/SGS認證/檸檬杯/榨汁機/檸檬水壺/泡茶壺/果汁機/運動水壺/夏日解渴必備,74788,4202,52,$98
124,一鑫餐具【QQ象 食物料理機 HM-1688】食材調理機冰沙機果汁機果菜機攪碎機攪拌機,10683,2521,52,"$2,300"
125,附發票達新牌【TJ-5660】電動榨汁機 現榨果汁 柳丁汁 檸檬汁,10965,397,51,$340
126,<茶桶王> 8L果汁分配器 果汁機 果汁槽 果汁飲料桶 飲料桶 民宿餐廳早餐器具 不鏽鋼桶 透明飲料桶 果汁鼎,592,229,48,"$1,470"
127,全家福果汁機專用不銹鋼刀組-【便利網】,18582,2757,50,$230
128,《臺灣現貨供應》均衡一夏! 小米有品 德爾瑪可攜式果汁機 隨行杯無線電動迷你榨汁機 果汁杯 副食機 全自動果蔬料理榨汁機,1604,31,47,$499
129,【大王家電館】【現貨贈超值刮刀】Princess 荷蘭公主不鏽鋼榨汁機果汁機 201851 柳丁檸檬葡萄柚好幫手,7896,641,48,"$2,470"
130,有現貨 附發票＊元元家電館＊尚朋堂 1700C.C.玻璃杯果汁機 SJ-1788,28418,1447,46,$850
131,日式 榨汁機-全佳豪旋轉式 果菜榨汁機-風行日本柳橙汁榨汁器 juicer-榨檸檬蘋果汁,676,866,46,$168
132,快速出貨-王電 廚中寶料理機 （調理機.食物處理機.榨果汁機.冰沙機）,21328,1395,45,"$2,690 - $7,920"
133,【迷霧蒸氣】現貨含果汁VOOPOO PANDA熊貓主機新手套裝vape非電 子菸電 子煙油小菸油丁鹽ZERO【A100】,1750,488,44,"$1,380"
134,阿邦小舖 德國 Voelkel 維可有機蘋果汁X6+有機檸檬汁*1+纖暢錠X2+瀉鹽x2+德國有機冷壓橄欖油,14907,1447,43,"$1,628"
135,【FL生活+】新潮流健康食品調理機(TSL-122)果汁機大全配,5486,271,43,$790
136,《安安寶貝家》PHILIPS 飛利浦 HR2100 HR-2100 超活氧 果汁機,16482,1438,42,$799
137,缺貨中)大吉)HF-C116B藍.HF-C116K粉 勳風 U-Take搖搖樂分離式電動隨行果汁機(USB充電)附濾網,2273,207,42,$539
138,Panasonic 國際牌果汁機MX一V185的碳刷,12114,883,41,$35
139,【攪拌杯】CH(可挑色缺色隨機發貨)專利懶人自動攪拌杯牛奶。咖啡..果汁奶昔。電動攪拌杯子,1497,355,41,$105
140,2059生活居家館_台灣製造全鋼壓汁機 ㊣304不鏽鋼 壓汁器 檸檬榨汁器 水果柳丁各類蔬果取汁器 果汁機,10583,819,41,$380
141,【大頭峰電器】PHILIPS 飛利浦 活氧果汁機攪拌棒 -適用 HR2094&HR2084,50855,1201,41,$146
142,調味料理水果噴汁器 榨汁器 檸檬噴霧器 烤肉 果汁機 中秋 端午,17964,1351,39,$25
143,【真便宜】小太陽767冰沙機 TM767 冰沙果汁機 沙冰機,620,498,38,"$2,760"
144,【迷霧蒸氣】送果汁JustFog Minifit KIT微風 小巧口感主機含果汁套裝【A090】,1750,488,37,$950
145,【迷霧蒸氣】送果汁Modefined Lyra 200w溫控主機含霧化器+電池vape非 電 子菸煙小丁鹽油【A088】,1752,488,37,"$2,980"
146,【煙鬼客棧】JustFog Minifit KIT小巧口感主機　停不下來的好滋味 含果汁套裝【A090】,667,162,36,$850
147,『世界大 片卑』新改良 手搖式製麵機附五個壓麵模板(壓麵機麵條空心麵通心麵果汁機手工麵做米台目機),13849,905,35,$195
148,【原廠公司貨 保固一年】KOLIN歌林 冰沙機 果汁機 隨行杯 隨手杯 果汁機 榨汁機 隨行果汁杯KJE-MNR5761,684,77,34,$630
149,【牛奶蒸氣】全方位Modefined Lyra 200w溫控主機含霧化器+25R電池套裝送果汁(電 子菸/煙【A088】,1722,483,34,"$2,980"
150,Panasonic MX-XT301 果汁機 活力黃,12083,880,34,"$1,990"
151,預購中HANLIN-JK735 自動真空保鮮破壁料理機 果汁機,1296,565,34,"$14,980"
152,日本代購 空運 2020新款 阪和 PR-SK034 USB充電 隨行杯 果汁機 攪拌機 300ml 水壺 茶壺,15516,4572,34,"$2,090"
153,"聯想材料【P15食品級潤滑脂】→食品機械耐/咖啡機/果汁機/電動吸乳器.符合""NSF食品級認證""(熱銷價500元/罐)",2385,279,34,$500
154,（惡魔蒸汽）30ml電子果汁特價3隻一千！ (下標請註明口味 否則隨機出貨喔),842,254,33,"$1,000"
155,【牛奶蒸氣】VOOPOO PANDA熊貓 迷你主機含果汁VAPE非 電 子菸煙小煙油小菸油丁鹽鹽油 【A100】,1720,484,32,"$1,380"
156,@拚評價最便宜@迷你攪拌器手持打蛋器電動攪拌器咖啡不鏽鋼電動混合機料理攪拌機打奶油打奶泡器飲料果汁混和沙拉醬調酒攪拌棒,11434,370,32,$55
157,~玩美主義~ 大家源 隨行杯果汁機TCY-6715榨汁機/豆漿機/冰沙機. + 外加杯子及蓋子,3073,253,32,$790
158,【煙鬼客棧】VOOPOO PANDA熊貓 迷你主機含果汁套裝 新手套裝 外出套裝【A100】,671,161,31,"$1,380"
159,小太陽 冰沙機  果汁機 調理機 開關 鍵 自動回彈 瞬動 鍵 自動回彈,23996,1017,31,$100
160, 德國維可Voelkel有機蘋果汁ｘ６瓶+有機檸檬汁+纖元素*２包+西班牙沙羅瑪百年橄欖油+瀉鹽*２包,14934,1452,31,"$1,705"
161,【大煙館 】含果汁Uwell Caliburn POD石中劍咖哩棒小煙主機非 電 子菸煙小煙油小菸油丁鹽鹽油【A130】,3771,270,30,"$1,280"
162,Panasonic MX-XPT102 隨行杯果汁機,12051,878,30,"$1,590"
163,★ 熊大賣場 ★ 家用炒冰盤 自制炒冰淇淋機 家用雪糕機炒冰盤家用 迷你 家用小型炒冰機迷你沙冰水果汁【HT24】,12724,757,30,$650
164,@拚評價最便宜@迷你攪拌器手持打蛋器電動攪拌器咖啡不鏽鋼電動混合機料理攪拌機打奶油打奶泡器飲料果汁混和沙拉醬調酒攪拌棒,11439,370,30,$55
165,☆彩繪軒☆廣告紅色優柏TSK-9338果汁機 非 Panasonic MX-V188/歌林JE-LNP08/AE32AD,7598,3926,30,$390
166,【小煙館】急速大煙套裝 正品 Aspire 200w 阿索斯 贈1個果汁補充油隨機 非電 子煙 電 子菸 電子霧化器,16543,279,30,"$3,199"
167,普羅優菌6盒 送內罐2個+ 優格機*1台 大特價 自製優格最養生(鬆餅機 優格機 果汁機 博客來),4471,333,30,"$2,580"
